Obesity data- http://www.cdc.gov/obesity/data/table-adults.html ( 2014),,,,,,,,,,,
,,,,,,,,,,,
MEDHHINC 2010- Median Household Income ( 2010),,,,,,,,,,,
" Fast-food restaurants/1,000 pop (% change), 2007-12- (PCH_FFRPTH_07_12)                              Farmers' markets/1,000 pop (% change), 2009-13 (PCH_FMRKTPTH_09_13)                                    Grocery stores/1,000 pop (% change), 2007-12 (PCH_GROCPTH_07_12)                                   Supercenters & club stores (% change), 2007-12 ( PCH_SUPERC_07_12)                                 Convenience Stores ( % change), 2007-2012 (PCH_CONVSPTH_07_12)      ",,,,,,,,,,,
FIPS Code,State,POVRATE10,Obesity (%),MEDHHINC10,PCH_FFRPTH_07_12,,,PCH_FMRKTPTH_09_13,PCH_GROCPTH_07_12,PCH_SUPERC_07_12,Convenience stores
20191,KS,15.9,,47113,-6.339444116,20191,KS,-2.267804816,-16.37450367,,-26.40956323
20193,KS,20.3,,45797,-6.976451329,20193,KS,64.11905254,-6.976451329,,-65.11616925
20195,KS,9.6,,40178,-26.1051574,20195,KS,0,-1.473543202,0,31.36860906
20197,KS,12.2,,50740,93.63545958,20197,KS,-4.138720759,-3.182270209,0,-3.182270209
20199,KS,9.3,,43553,0,20199,KS,-0.3187251,-5.60316414,0,-100
20201,KS,9.7,,40956,-49.60055575,20201,KS,-0.36714089,-32.800741,0,-37.00069469
20203,KS,14.1,,45918,-51.95035461,20203,KS,0,-3.90070922,0,-3.90070922
20205,KS,13.3,,37078,7.391543108,20205,KS,0,7.391543108,0,-1.557752151
20207,KS,15.7,,33134,100.7321538,20207,KS,-0.785672045,-100,0,-24.72544234
20209,KS,10,,37805,6.597363868,20209,KS,0,4.725671024,189.042852,-39.14887326
,Kentucky,15.0375,31.6,37352.39167,6.043611604,,,-18.04085957,-6.879766137,3.831067243,30.65384009
21001,KY,8.3,,30177,-16.10307898,21001,KY,0,-4.117804552,,7.86746988
21003,KY,18,,35617,24.40046182,21003,KY,0,11.96041564,0,105.260762
21005,KY,9.4,,52660,13.29231336,21005,KY,0,96.37334315,,-18.17777369
21007,KY,7.6,,41776,192.9797192,21007,KY,,46.48985959,0,-2.340093604
21009,KY,11,,38000,-6.342280917,21009,KY,-6.515957447,-3.666346086,,-18.26235425
21011,KY,13,,32091,-2.440264362,21011,KY,0,-44.25157964,0,160.159295
21013,KY,20.1,,26911,-11.2114542,21013,KY,0,-14.1710724,2.994713125,23.59365575
21015,KY,20,,64005,-6.828797561,21015,KY,289.8346624,-22.59623182,-8.522819423,-60.66481235
21017,KY,12.7,,39219,-9.383398662,21017,KY,,-21.46561217,,-10.01268062
21019,KY,13.4,,38029,23.47703604,21019,KY,-100,-37.13896347,97.56325767,-7.029055215
21021,KY,15.1,,39241,-8.294685285,21021,KY,0.285346097,15.28668136,0.875846186,-36.95259613
21023,KY,16.8,,42056,1.330350836,21023,KY,,-66.22321639,0,21.596421
21025,KY,13.8,,28045,-18.30373514,21025,KY,291.7055664,42.96846351,0,60.12467913
21027,KY,12,,35428,-45.69563763,21027,KY,-1.559057787,18.79079269,0,2.952020328
21029,KY,14.9,,51409,2.013083693,21029,KY,-100,-46.02482344,0,25.4922855
21031,KY,22.1,,35162,44.95015576,21031,KY,-3.843783451,-55.62750334,0,3.535825545
21033,KY,19.6,,36255,27.38859131,21033,KY,-1.246371008,-20.73598763,,-53.76265945
21035,KY,24.5,,39038,14.50016853,21035,KY,-67.0985545,-27.97570044,-3.967600584,-43.09191146
21037,KY,23.6,,47341,14.89704662,21037,KY,-48.94444832,-16.77109459,92.0667048,-56.95056617
21039,KY,16.7,,38182,104.8470401,21039,KY,1.871909583,-48.78823997,0,2.423520064
21041,KY,8.7,,42192,13.82318599,21041,KY,,-3.688073394,-3.688073394,28.41590214
21043,KY,11.7,,34303,-26.17344246,21043,KY,-5.052065169,-11.21512034,0,79.78938131
21045,KY,24.1,,26612,-66.227252,21045,KY,-100,15.79227886,0,31.7137172
21047,KY,19.2,,36542,11.88092531,21047,KY,0,-16.53327794,7.314356928,-28.45709538
21049,KY,32.2,,45016,13.86736604,21049,KY,-100,-50.18302736,-0.366054713,-9.423686102
21051,KY,17.8,,24081,31.85192058,21051,KY,-3.470986589,37.3457506,0,163.7038412
21053,KY,6.9,,27133,-34.20376415,21053,KY,21.583084,38.17209528,0,28.96062227
21055,KY,21.6,,33966,-15.99445813,21055,KY,,-1.993534483,0,-50.99676724
21057,KY,6.4,,27382,-0.073324534,21057,KY,-50.90366972,-0.073324534,0,99.85335093
21059,KY,23.1,,41878,-12.46825158,21059,KY,-51.05492175,-19.96518374,-3.958220487,-14.9794083
21061,KY,15.3,,34849,-1.01068677,21061,KY,0,-40.60641206,0,15.4875321
21063,KY,18.5,,29335,5.038560411,21063,KY,7.306402217,5.038560411,0,215.1156812
21065,KY,21.2,,29486,-8.657819484,21065,KY,-100,2.759953081,0,43.86393431
21067,KY,19.1,,45820,7.042460027,21067,KY,-100,8.50057046,12.84059328,-54.59202995
21069,KY,21.1,,33141,-19.45604396,21069,KY,,-32.88003663,0,151.6998626
21071,KY,21,,28589,40.28010989,21071,KY,-1.831896552,-12.64608542,0,65.0354234
21073,KY,17.5,,46323,10.63259871,21073,KY,0,-16.46109894,-2.537948759,-31.51315318
21075,KY,17.4,,30662,26.19770115,21075,KY,-2.506975176,5.164750958,0,-39.9058566
21077,KY,13.5,,42761,42.87062154,21077,KY,-1.201226079,-52.37645949,0,90.49416205
21079,KY,21.9,,40834,-16.28727409,21079,KY,16.74807198,-100,0,176.2519955
21081,KY,12.5,,42690,-15.37339788,21081,KY,2.525357069,-58.8956504,2.760874004,26.93990318
21083,KY,15,,34811,-5.217737504,21083,KY,21.34029376,0.047943746,0.047943746,-27.23785909
21085,KY,10.7,,32970,12.48711233,21085,KY,-49.63255495,-67.5037231,-2.511169311,94.97766138
21087,KY,39.2,,31423,1.794078657,21087,KY,7.574007035,1.794078657,0,103.5881573
21089,KY,20,,40752,78.81875392,21089,KY,-1.678580034,-23.36339118,0,240.6071503
21091,KY,12.4,,46729,32.01183205,21091,KY,-100,-100,0,-20.79290077
21093,KY,17.2,,44203,-3.136970668,21093,KY,,4.716788467,37.44078486,-24.62924701
21095,KY,13.4,,28503,37.90304686,21095,KY,,8.870826472,0,85.080405
21097,KY,20.9,,42124,-20.16752577,21097,KY,39.08923831,-57.23260309,,28.30219072
21099,KY,14.4,,31733,99.16149407,21099,KY,100.9322395,-0.419252967,0,-13.69668591
21101,KY,17.9,,41309,-0.280363351,21101,KY,-1.475119396,-15.04149378,,0.829875519
21103,KY,15.2,,40806,3.303303303,21103,KY,0,-31.13113113,0,127.2672673
21105,KY,21.9,,39087,3.092132941,21105,KY,-48.21151279,3.092132941,,415.4606647
21107,KY,14.7,,39738,14.24603266,21107,KY,-100,-20.78941736,-0.986771694,-26.53857255
21109,KY,20.7,,26462,34.21348736,21109,KY,86.44242,-32.89325632,0,201.9803466
21111,KY,19.2,,42535,-0.012323057,21111,KY,-100,12.71196075,37.88723915,-52.7781225
21113,KY,10.2,,43503,-1.15132777,21113,KY,0.912800687,-8.211947215,83.57610557,-30.24107988
21115,KY,13.3,,34260,7.898425732,21115,KY,0.163345312,-48.89021939,,-11.40971361
21117,KY,9.4,,51049,-1.819996256,21117,KY,-51.09324275,-6.595373502,,-49.52995791
21119,KY,11.1,,30693,218.0104193,21119,KY,-47.5780128,-29.33101794,0,377.0156289
21121,KY,11,,25965,6.570933399,21121,KY,0,-9.576177722,0,-15.22766661
21123,KY,12.7,,37863,-4.049183803,21123,KY,-100,-4.049183803,0,27.9344216
21125,KY,14.4,,34712,9.001679976,21125,KY,-66.88670517,-33.77514211,-3.672933975,14.97101429
21127,KY,13.8,,33313,28.78596668,21127,KY,-39.9334801,-22.72841999,3.028773347,106.0575467
21129,KY,12,,24908,92.81079678,21129,KY,-68.04069709,189.2161952,0,28.54053119
21131,KY,9.3,,30597,-58.09131603,21131,KY,1.898815379,-47.61414503,0,266.7009848
21133,KY,14.6,,33410,-11.76838972,21133,KY,-34.56268693,-42.85952858,0,124.9906062
21135,KY,11.4,,29453,-32.77436453,21135,KY,0,-27.97253343,0,126.8865197
21137,KY,8,,32864,46.99200477,21137,KY,0,17.59360381,,92.92700625
21139,KY,12.2,,38608,35.45579964,21139,KY,0,103.1836995,0,1.591849729
21141,KY,11,,37316,1.853936801,21141,KY,-2.880831455,1.853936801,,-26.43882342
21143,KY,14.5,,39588,-50.0898096,21143,KY,4.574709743,-0.179619207,0,-66.72653974
21145,KY,12,,41585,-8.419616903,21145,KY,-100,-16.13977565,-0.892462128,-47.61458712
21147,KY,18.6,,24691,-1.604958769,21147,KY,0,-1.604958769,0,-9.804545538
21149,KY,10.5,,38580,2.06185567,21149,KY,0,-23.45360825,0,-23.45360825
21151,KY,15,,41945,0.817209575,21151,KY,-0.59992772,7.841359423,43.78847923,1.977644844
21153,KY,10.2,,28943,0.897170462,21153,KY,-48.54666612,0.897170462,0,34.52956062
21155,KY,8,,36816,38.97461424,21155,KY,0,-61.78198109,,-13.1408661
21157,KY,18.5,,43825,4.195235278,21157,KY,1.98153569,-0.334992343,-0.334992343,-69.3338438
21159,KY,12.2,,29575,-39.30458552,21159,KY,-100,4.049281959,0,90.75701692
21161,KY,13.4,,36795,-17.36192926,21161,KY,-100,-1.867291,-1.867291,12.15166743
21163,KY,15.3,,46671,3.396381298,21163,KY,0,-6.943256832,0,121.009765
21165,KY,16.4,,28061,7.347266881,21165,KY,-100,-73.16318328,0,
21167,KY,17.4,,41985,10.18947658,21167,KY,-75.45054608,-48.84060016,,-6.982909382
21169,KY,7.4,,28538,-59.22158692,21169,KY,0,1.946032701,0,1.946032701
21171,KY,10,,28074,-16.25645607,21171,KY,,34.58783846,7.67027077,-38.47413099
21173,KY,16.8,,37678,-11.31670899,21173,KY,0,-19.76273671,-6.38985949,40.41521076
21175,KY,16.5,,30502,21.72836796,21175,KY,-100,-47.83069944,0,-21.74604917
21177,KY,10.6,,37614,-15.94774596,21177,KY,-100,0.862704852,0.862704852,-13.54625298
21179,KY,10,,43330,-8.416156776,21179,KY,-9.358005267,-20.21104568,,36.06116421
21181,KY,15.1,,36306,0,21181,KY,-100,196.5285714,0,-57.63877551
21183,KY,11.6,,35975,-2.400830737,21183,KY,106.199144,-34.93388716,-2.400830737,46.39875389
21185,KY,11.3,,75724,5.340045222,21185,KY,-100,53.62089928,-7.827460431,-28.310247
21187,KY,18.4,,40413,5.443567116,21187,KY,6.912484983,-29.70428859,0,5.443567116
21189,KY,14.6,,22335,-2.350698856,21189,KY,-3.966247863,-51.17534943,0,192.9479034
21191,KY,15.6,,43517,53.9441249,21191,KY,-100,2.629416598,0,-38.42235004
21193,KY,12.5,,31604,-9.686714351,21193,KY,0.298258555,-8.253170135,,43.35442166
21195,KY,13.3,,30302,8.898791902,21195,KY,-50.86757373,-6.785001497,2.092617408,26.73566299
21197,KY,15.9,,32041,50.17824241,21197,KY,-100,118.4410799,0,145.7462149
21199,KY,18.4,,33026,-7.979314884,21199,KY,,-33.45993501,-5.73490793,32.66938884
21201,KY,9.1,,32844,-100,21201,KY,-68.46707484,0.776965265,0,0
21203,KY,13.1,,30900,-13.38481843,21203,KY,5.712958662,-2.557920734,0,-11.41629158
21205,KY,15.6,,35145,-3.616667377,21205,KY,,-31.15476241,,13.90757492
21207,KY,20.1,,29478,-2.428987826,21207,KY,1.937825253,17.08521461,0,-8.168459131
21209,KY,12.6,,56791,-18.32548063,21209,KY,,75.44896753,-12.27551624,-44.44116028
21211,KY,11.2,,51845,24.16502346,21211,KY,1.975754932,24.16502346,-6.876232402,-15.34202946
21213,KY,11.6,,40905,-18.10864829,21213,KY,-45.66210046,-27.06551488,-2.754019843,-46.9567381
21215,KY,16,,62579,45.63332568,21215,KY,-36.20576688,94.17776757,0,-2.911116215
21217,KY,9.7,,35962,2.713752507,21217,KY,,-34.94795675,-2.421935118,-21.93754809
21219,KY,10.4,,36173,-5.090506679,21219,KY,-2.95189933,26.54599109,0,-18.64900573
21221,KY,17.3,,42387,-28.24115733,21221,KY,-51.22616966,-44.64317851,0,-7.738630858
21223,KY,19.2,,44533,2.037100262,21223,KY,98.62833629,-100,0,-23.4721748
21225,KY,13.1,,41209,-29.09494949,21225,KY,-53.27781968,21.55151515,1.292929293,1.292929293
21227,KY,11.6,,41001,6.159955641,21227,KY,-3.521804925,-28.62437025,33.82930578,-39.71652893
21229,KY,13,,38618,94.77731767,21229,KY,,29.85154511,0,-18.8427843
21231,KY,15.6,,26683,-8.787198203,21231,KY,103.6862655,-50.59306569,-1.186131387,41.16266945
21233,KY,12.1,,41516,-36.11499669,21233,KY,-1.097565915,-18.22719576,0,27.77000663
21235,KY,18.3,,29813,7.839657455,21235,KY,,31.80402578,7.839657455,14.18316672
21237,KY,13.6,,25968,-100,21237,KY,-8.008583097,-0.572305974,0,198.2830821
21239,KY,10.8,,55962,-10.92867302,21239,KY,0,45.75308051,0,-46.55720381
,Louisiana,12.6859375,34.9,39376.39063,1.411152569,,,20.18638228,-17.91824961,11.76822006,57.12556277
22001,LA,15.2,,36814,-3.548585089,22001,LA,-100,-11.93566465,-3.548585089,40.96745256
22003,LA,14.1,,35711,1.198167509,22003,LA,39.18836991,1.198167509,,51.79725126
22005,LA,11.6,,62069,6.852477496,22005,LA,-52.43387138,-26.64934031,33.18935575,15.02717088
22007,LA,12.1,,43503,-33.13934972,22007,LA,,-28.36358899,0,200.8729263
22009,LA,11.6,,31523,-4.273822487,22009,LA,0,-20.36225568,,56.25890741
22011,LA,12.5,,43672,7.83020038,22011,LA,-100,-76.03773325,-4.150932995,43.77360051
22013,LA,11.2,,31421,20.81354281,22013,LA,-0.90731435,5.711849957,0,5.711849957
22015,LA,8.1,,48957,-3.922836804,22015,LA,-66.78762744,12.91542891,-10.85624033,-38.64130828
22017,LA,10.5,,37739,9.828514868,22017,LA,0,-19.90576009,17.81604322,-2.437448485
22019,LA,17.4,,40928,-5.898934195,22019,LA,,-39.25099407,-5.23155075,14.40515495
22021,LA,12.8,,34855,-30.83433293,22021,LA,0,-70.35757126,0,81.55987605
22023,LA,14.4,,47100,0,22023,LA,0,-35.29095792,0,277.4694121
22025,LA,10.1,,31325,1.554605519,22025,LA,206.3340699,-49.22269724,0,170.8122814
22027,LA,11,,34274,9.845941288,22027,LA,192.8723023,-2.359163299,0,168.5123009
22029,LA,10.6,,29891,-18.00811658,22029,LA,0,-53.53793273,,202.0034373
22031,LA,11.3,,37379,-13.24077852,22031,LA,0,-34.93058389,,58.60670178
22033,LA,9,,44911,3.561767374,22033,LA,97.30058773,14.34732808,33.22336601,-29.7407873
22035,LA,13.6,,25442,82.92142794,22035,LA,,9.752856763,0,9.752856763
22037,LA,6.6,,42347,43.64379248,22037,LA,0,-73.88294682,0,213.4046381
22039,LA,11.4,,31736,-11.41599921,22039,LA,0,-31.96748739,,35.29192848
22041,LA,12.4,,30105,-17.57808846,22041,LA,0,46.11157045,-2.592286367,106.9913915
22043,LA,13.2,,38225,-40.26342819,22043,LA,0,-32.79635672,0,115.0516585
22045,LA,17.1,,40914,1.095960756,22045,LA,0,-3.499310187,1.095960756,24.88324564
22047,LA,9.7,,40140,-8.017549743,22047,LA,,-39.0412164,,19.91234406
22049,LA,9.4,,36312,-15.48750953,22049,LA,62.9574723,-53.51813024,-7.036260483,141.7057227
22051,LA,12.9,,46500,15.904759,22051,LA,,-2.259352841,16.04160051,-44.8729139
22053,LA,14.3,,39246,18.49198269,22053,LA,0,-21.00534487,-1.256681089,54.2864358
22055,LA,10.4,,48295,9.431059775,22055,LA,,-6.079946942,8.451080135,-41.4610647
22057,LA,19.6,,48436,-6.228581777,22057,LA,0,-21.16765576,43.58748415,-16.68380549
22059,LA,9.3,,41563,-15.63140618,22059,LA,0,-6.257117974,,52.33218329
22061,LA,10.9,,36532,21.24180919,22061,LA,102.9784186,-39.37909541,-9.068643111,-22.05883695
22063,LA,11.8,,53125,9.286818667,22063,LA,0,-24.60793379,77.39309697,41.53704545
22065,LA,10.2,,25565,-2.945532335,22065,LA,0,-2.945532335,0,-15.07734079
22067,LA,8.8,,29526,-2.749555499,22067,LA,53.34327931,-48.13309627,,146.3677927
22069,LA,10.3,,32055,-11.09316361,22069,LA,,-1.21462623,-1.21462623,2.736788721
22071,LA,18.6,,36525,-3.220299819,22071,LA,271.6350664,-14.56948144,-21.97345972,-71.92695905
22073,LA,11,,37728,2.193692475,22073,LA,93.10103165,5.658545287,-3.529154303,-7.169563575
22075,LA,11.2,,49781,-10.73533715,22075,LA,0,-33.05150286,0,7.117595418
22077,LA,10,,41277,-11.10490187,22077,LA,-7.809937597,-50.61383437,0,11.94197542
22079,LA,16.4,,39693,38.75280457,22079,LA,-6.530142032,-15.42686197,33.90746854,56.38479362
22081,LA,10.3,,32711,1.714349327,22081,LA,0,-100,0,-32.19043378
22083,LA,13.9,,32646,19.3479173,22083,LA,0,-2.351704029,,13.92301197
22085,LA,12.1,,36604,25.27323447,22085,LA,-0.458971498,-18.80438506,,176.0650908
22087,LA,14.4,,38700,22.58550182,22087,LA,188.3006093,-5.082699215,,-32.0414592
22089,LA,9.9,,54553,21.35976626,22089,LA,-2.485147686,-1.395189917,-1.395189917,-10.63939086
22091,LA,14.1,,32936,43.36103333,22091,LA,0,43.36103333,0,330.0831
22093,LA,11.4,,45829,34.48059571,22093,LA,0,-16.16794034,0,56.48651137
22095,LA,9,,45987,57.74657162,22095,LA,,47.18318513,,-14.36614683
22097,LA,11.3,,33466,1.505893315,22097,LA,0,-18.16087351,118.2376706,70.09700799
22099,LA,13,,39444,14.93554042,22099,LA,0,-26.56896029,,-5.588663224
22101,LA,14.6,,40193,-15.01971271,22101,LA,,-31.18599632,-4.719071829,-7.162172551
22103,LA,12.3,,59389,18.47445378,22103,LA,,6.949292543,89.02665659,-44.3213561
22105,LA,13.8,,37454,-16.68462396,22105,LA,-2.031092804,-17.51777772,87.45959608,-13.32513299
22107,LA,21.2,,26976,-100,22107,LA,0,16.63302382,0,133.2660476
22109,LA,14.4,,47847,-8.986431233,22109,LA,0,-2.918859982,-2.918859982,-17.42523723
22111,LA,13.4,,36863,1.289085151,22111,LA,0,-42.12052277,,91.32382751
22113,LA,15.4,,43498,-24.21504351,22113,LA,10.35595611,-10.53164859,-5.268804387,-5.268804387
22115,LA,17.2,,43752,-8.626644186,22115,LA,,-47.46032041,-12.43386734,8.582004492
22117,LA,9.2,,30950,11.9958003,22117,LA,,-3.451896293,0,-14.17946337
22119,LA,15.3,,35861,-19.83403897,22119,LA,28.90212275,-12.92318026,99.03273083,37.42736176
22121,LA,15.6,,46783,34.14561876,22121,LA,-3.850422469,-21.74838906,,21.52014875
22123,LA,17.5,,32143,-0.382209868,22123,LA,0,-0.382209868,,796.5601112
22125,LA,13.1,,48917,-21.42810776,22125,LA,95.34912818,-26.33885102,0,-41.07108082
22127,LA,16.9,,33447,-37.836,22127,LA,-49.63200856,38.14222222,3.606666667,20.87444444
,Maine,14.60625,28.2,42351.0625,0.347299975,,,44.31744298,-2.474962238,23.51585203,-40.24969164
23001,ME,13.9,,41831,-13.56099039,23001,ME,,10.16736518,-0.849371335,-34.84387259
23003,ME,13.8,,36344,51.19420287,23003,ME,-13.4641445,5.17075943,1.665067449,-18.17201888
23005,ME,12.3,,57424,9.975384938,23005,ME,,1.269000297,62.03040048,-64.24719627
23007,ME,11.5,,39034,-23.26666323,23007,ME,0,-16.68952008,-2.804440091,-45.7947839
23009,ME,12.1,,41106,-18.82205391,23009,ME,0,-8.284532058,,-71.59779057
23011,ME,10.5,,44725,2.7658402,23011,ME,0,-9.16233768,48.64344743,-35.83151723
23013,ME,11.6,,42593,-0.160236211,23013,ME,-2.271989614,-3.001975218,0,-63.69463135
23015,ME,9.3,,45520,-6.048566413,23015,ME,2.206666667,-19.76197442,0,-40.58407362
23017,ME,12.6,,38789,2.42048677,23017,ME,197.0169781,-1.518762722,-1.518762722,-38.82226169
23019,ME,9.9,,42602,-9.580925892,23019,ME,0.874865948,-23.24466021,44.98230848,-21.6311846
23021,ME,12.8,,34420,-0.641989589,23021,ME,15.94989131,-11.68176852,0,-36.41087334
23023,ME,16,,52071,9.727866026,23023,ME,385.3901404,38.60362024,0,-57.47388924
23025,ME,17.2,,36249,-4.001342274,23025,ME,81.93246506,-16.06271209,98.39722597,-0.801387016
23027,ME,23.9,,37986,4.810437312,23027,ME,-0.626164313,8.886398764,0,-29.98435556
23029,ME,24,,32847,0.979606925,23029,ME,2.856206514,13.60205779,0,-23.6495655
23031,ME,22.3,,54076,-0.234257537,23031,ME,-49.42071387,-7.890354514,102.1919047,-60.45566489
,Maryland,19.74166667,29.6,64108.20833,4.698941039,,,27.82578983,-2.481536326,39.4323317,-45.61218556
24001,MD,12.8,,37083,11.27069484,24001,MD,46.77197683,-32.82419352,,-43.15893298
24003,MD,14.4,,80908,-5.142126976,24003,MD,-39.25898885,12.99525448,39.47851724,-49.42422038
24005,MD,19.4,,62300,3.441864952,24005,MD,,-0.899673176,51.31123863,-44.97773141
24009,MD,27.8,,86536,18.38094054,24009,MD,3.409962775,-1.683625653,0,-54.7744678
24011,MD,30.2,,55480,37.42643749,24011,MD,-1.855133886,-28.01472322,,18.56398529
24013,MD,9.2,,80291,18.85994284,24013,MD,38.07779495,16.48274398,102.5786852,-61.1121274
24015,MD,17,,61506,-2.257709251,24015,MD,-1.093586347,-16.91905286,,-25.85067598
24017,MD,19.1,,83078,7.424564386,24017,MD,52.16401598,-19.32542596,-6.587335317,-59.48366351
24019,MD,16.6,,39630,-2.423888667,24019,MD,-34.66645049,11.51555581,,-31.69672207
24021,MD,16.5,,80216,4.399579267,24021,MD,77.52737117,-3.557660222,40.8565752,-57.83884824
24023,MD,28.3,,43637,20.21733842,24023,MD,28.82486905,19.17197026,-0.690024787,-45.20828954
24025,MD,20.7,,71848,5.116864155,24025,MD,99.07171866,-0.579123558,189.9775563,-44.26222154
24027,MD,10.5,,100992,-9.224176342,24027,MD,1.983617581,-6.301067266,37.27983168,-59.92620298
24029,MD,19.5,,49017,-8.609918139,24029,MD,27.1469109,72.23515428,0,-72.84963085
24031,MD,18.8,,88559,-7.254509887,24031,MD,-50.44249528,-4.907325395,-6.292170171,-71.16682159
24033,MD,17.2,,69524,6.551405652,24033,MD,277.778368,11.37815529,136.256693,-33.68233178
24035,MD,13,,78503,12.43166307,24035,MD,-50.78031397,-38.67363833,0,-48.80343914
24037,MD,14.4,,81559,2.693372815,24037,MD,54.6307736,3.637245727,84.2439924,-56.73057754
24039,MD,22.3,,38134,-13.44227326,24039,MD,-50.50077042,24.8428751,0,27.11274556
24041,MD,23.2,,56806,-5.304740406,24041,MD,-26.84255617,-24.24379233,0,-66.57814367
24043,MD,27.8,,51610,4.820666703,24043,MD,56.90033285,-10.57844215,-2.802654511,-53.2012781
24045,MD,19.7,,47702,5.656528841,24045,MD,0.277351295,-50.53709168,-7.257046907,-36.16394138
24047,MD,17.4,,55492,-7.648172076,24047,MD,51.96439964,-39.72828072,90.86044438,-78.10718432
24510,MD,38,,38186,15.39023597,24510,MD,78.90399814,46.95728929,,-45.37173214
,Massachusetts,22.20714286,23.3,59119.5,2.888818837,,,97.81371313,5.223957334,33.95572675,-66.5547258
25001,MA,25.4,,54871,10.60720339,25001,MA,196.0674967,6.201588066,3.167256978,-74.63100238
25003,MA,20,,44792,9.080938705,25003,MA,41.75865011,12.29627216,,-65.68725017
25005,MA,26.3,,51361,1.005007429,25005,MA,97.76025597,-2.10318856,38.32456876,-56.50508513
25007,MA,16.2,,56320,-8.297635115,25007,MA,-52.40957531,-15.35166318,0,-88.9324732
25009,MA,18.8,,61604,5.6743589,25009,MA,95.61603432,10.39686081,-2.984576863,-64.29389562
25011,MA,29.9,,49361,-28.02922658,25011,MA,40.42445378,-18.96996839,0.322896282,-48.40536763
25013,MA,28.7,,46356,2.867898168,25013,MA,42.85741983,10.43275391,100.7868253,-49.92252576
25015,MA,20,,57558,-11.79628746,25015,MA,481.3280501,15.33378704,-2.876810914,-75.98602468
25017,MA,18.9,,75364,4.8297948,25017,MA,228.5086551,14.72491004,72.77571452,-65.3218478
25019,MA,29.9,,67969,20.82443193,25019,MA,35.60009397,7.399495048,0,-93.5560303
25021,MA,16,,79899,12.42900079,25021,MA,30.38092562,5.137390028,28.30325563,-66.66904555
25023,MA,27.1,,71555,-1.354848401,25023,MA,40.60794554,-1.680409958,47.47938506,-57.5259371
25025,MA,16.7,,49584,9.953145108,25025,MA,40.39255663,26.18671448,,-69.31383294
25027,MA,17,,61079,12.64968205,25027,MA,50.49902153,3.130861184,122.1702063,-55.01584289
,Michigan,20.80843373,30.7,41285.54217,5.372471841,,,86.77572267,-12.93034802,27.72894312,-42.48909295
26001,MI,18.4,,33853,7.28725905,26001,MI,65.4478998,7.28725905,0,-16.55435407
26003,MI,19.7,,36749,26.42804737,26003,MI,8.50290824,-39.31453726,0,-42.2043212
26005,MI,20.8,,45879,-7.276573336,26005,MI,38.07075516,-31.28204546,0.78633333,-50.5576478
26007,MI,21.6,,36289,-11.56217745,26007,MI,64.91551758,-7.542276428,1.703495929,-21.76654159
26009,MI,17.3,,42083,49.27653878,26009,MI,66.12501375,-48.32735196,0,-63.82914637
26011,MI,14.2,,34116,67.06367154,26011,MI,69.518668,-35.56115526,0,-20.86457664
26013,MI,14.7,,38819,74.97984568,26013,MI,28.83776469,-0.011516757,0,24.98560405
26015,MI,33.7,,50062,35.87763059,26015,MI,153.7680796,-22.98433894,,-42.15268125
26017,MI,16.6,,43845,1.60494693,26017,MI,4.287729196,-22.7618503,50.61439192,-33.71017055
26019,MI,25.3,,43136,0.400801603,26019,MI,,0.400801603,,-51.98222532
26021,MI,16.5,,40540,-14.62747837,26021,MI,51.88773552,-0.051681993,309.7881038,-56.59024324
